Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
09,Secuencias de los sondeos verticales (datos convencionales),,,,303011,Viento en altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309003,(Perfil vertical del viento),,301037,Estación terrestre de sondeos verticales,"Identificación, etc. (estación terrestre, posición con gran exactitud)",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303012,Viento al nivel de la presión,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309004,(Perfil vertical del viento),,301038,Estación terrestre de sondeos verticales,"Identificación, etc. (estación terrestre, posición con exactitud aproximada)",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303012,Viento al nivel de la presión,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309005,(Sondeo vertical con humedad relativa),,301037,Estación terrestre de sondeos verticales,"Identificación, etc. (estación terrestre, posición con gran exactitud)",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303013,"Geopotencial, temperatura, humedad, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309006,(Sondeo vertical con humedad relativa),,301038,Estación terrestre de sondeos verticales,"Identificación, etc. (estación terrestre, posición con exactitud aproximada)",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303013,"Geopotencial, temperatura, humedad, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309007,(Sondeo vertical con datos de punto de rocío),,301037,Estación terrestre de sondeos verticales,"Identificación, etc. (estación terrestre, posición con gran exactitud)",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309008,(Sondeo vertical con datos de punto de rocío),,301038,Estación terrestre de sondeos verticales,"Identificación, etc. (estación terrestre, posición con precisión aproximada)",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309011,(Perfil vertical del viento),,301039,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303011,Viento en altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309012,(Perfil vertical del viento),,301039,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303012,Viento a nivel de la presión,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309013,(Sondeo vertical con humedad relativa),,301039,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303013,"Geopotencial, temperatura, humedad, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309014,(Sondeo vertical con datos de punto de rocío),,301039,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309015,(Perfil vertical del viento),,301040,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303011,Viento en altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309016,(Perfil vertical del viento),,301040,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303012,Viento a nivel de la presión,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309017,(Sondeo vertical con humedad relativa),,301040,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303013,"Geopotencial, temperatura, humedad, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301040,,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309018,(Sondeo vertical con datos de punto de rocío),,,Buque para sondeos verticales,"Identificación del buque, etc.",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,Cubierta de nubes significativa,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303014,"Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de la presión",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309019,(Perfilador del viento — sondeo de datos sobre el viento),,301031,"Identificación y tipo de estación, fecha/hora, posición (gran exactitud), altura de la estación",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002003,Tipo de instrumentos de medición utilizados,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,303011,Viento en altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309020,(Perfilador del viento — coordenadas cartesianas),,301031,"Identificación y tipo de estación, fecha/hora, posición (gran exactitud), altura de la estación",,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002003,Tipo de instrumentos de medición utilizados,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,104000,Repetición diferida de 4 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007003,Geopotencial,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011003,Componente u,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011004,Componente v,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011005,Componente w,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309021,(Datos de viento obtenidos por perfilador de viento con una sola longitud de onda (datos de producto)) (Véase la nota 20),,301001,Número de bloque y de estación de la OMM,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,005001,Latitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,006001,Longitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301014,Período de tiempo,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002003,Tipo de instrumentos de medición utilizados,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002121,Frecuencia media,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,112000,Repetición diferida de 12 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007007,Altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301021,Latitud/longitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011003,Componente u,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011110,Incertidumbre en el componente u,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011004,Componente v,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011111,Incertidumbre en el componente v,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011006,Componente w,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011112,Incertidumbre en el componente w,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,010071,Resolución vertical,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,027079,Anchura horizontal del volumen de muestra,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309022,(Temperatura virtual obtenida por sondeo radioacústico (datos de productos)) (Véase la nota 20),,301001,Número de bloque y de estación de la OMM,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,005001,Latitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,006001,Longitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301014,Período de tiempo,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002003,Tipo de instrumentos de medición utilizados,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002121,Frecuencia media,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,110000,Repetición diferida de 10 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007007,Altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301021,Latitud/longitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,012007,Temperatura virtual,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,012008,Incertidumbre en la temperatura virtual,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011006,Componente w,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011112,Incertidumbre sobre el componente w,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,010071,Resolución vertical,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,027079,Anchura horizontal del volumen de muestra,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),30923,(Secuencia lidar de retrodispersión elástica con una sola longitud de onda) (Véase la nota 20),,,Sección de encabezamiento,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301001,Número de bloque y de estación de la OMM,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,005001,Latitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,006001,Longitud (gran exactitud),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301014,Período de tiempo,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002003,Tipo de instrumentos de medición utilizados,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,,,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,Sección de datos sobre nubes,302004,Información general sobre nubes,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302005,Capa de nubes,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,,,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,Sección de datos de retrodispersión,114000,Repetición diferida de 14 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007007,Altura,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301021,Latitud/longitud (gran precisión),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,101000,Repetición diferida de 1 descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,Número de mediciones de longitud de onda presente en los datos,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002121,Frecuencia media,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015063,Retrodispersión atenuada,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015064,Incertidumbre en la retrodispersión atenuada,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015065,Coeficiente de retrodispersión de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015066,Incertidumbre en el coeficiente de retrodispersión de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015067,Coeficiente de extinción de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015068,Incertidumbre en el coeficiente de extinción de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015069,Relación de lidar de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015070,Incertidumbre en la relación de lidar de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015071,Relación de despolarización de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015072,Incertidumbre en la relación de despolarización,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,010071,Resolución vertical,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,027079,Anchura horizontal del volumen de muestra,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),30924,(Secuencia de datos de viento de perfilador de viento con una sola longitud de onda (datos de productos)),,301132,Secuencia de encabezamiento común,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,201151,Cambio de anchura de datos (por YYY–128 lugares de bits),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,202130,Cambio de escala (por YYY–128 lugares),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002121,Frencuencia media,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,202000,Anular cambio de escala,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,201000,Anular cambio de anchura de datos,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008021,Significación temporal,=2 promediado en el tiempo,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,004025,Período o desplazamiento de tiempo (véase la nota 13),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,109000,Repetición diferida de 9 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031002,Factor ampliado de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007007,Altura (véase la nota 14),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301021,Latitud/longitud (gran exactitud) (véase la nota 15),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011003,Componente u,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011004,Componente v,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad (véase la nota 16),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,011006,Componente w,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,010071,Resolución vertical,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,027079,Anchura horizontal del volumen de muestra,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),30925,(Secuencia de temperatura virtual obtenida por sondeo radioacústico (datos de productos)),,301132,Secuencia de encabezamiento común,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,201151,Cambio de anchura de datos,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,202130,Cambio de escala,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002121,Frecuencia media,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,202000,Anular cambio de escala,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,201000,Anular cambio de anchura de datos,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008021,Significación temporal,=2 promediado en el tiempo,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,004025,Período o desplazamiento de tiempo (véase la nota 13),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,106000,Repetición diferida de 6 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031002,Factor ampliado de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007007,Altura (véase la nota 15),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301021,Latitud/longitud (gran exactitud) (véase la nota 15),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,012007,Temperatura virtual,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad (véase la nota 17),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,010071,Resolución vertical,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,027079,Anchura horizontal del volumen de muestra,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),30926,(Secuencia lidar de retrodispersión elástica con una sola longitud de onda),,301132,Secuencia de encabezamiento común,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302004,Información general sobre nubes,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,302005,Capa de nubes,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008092,Expresión de la incertidumbre de medición (véase la nota 18),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008093,Significación de la incertidumbre de medición (véase la nota 15),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008021,Significación temporal,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,004025,Período o desplazamiento de tiempo (véase la nota 13),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,201138,Cambio de anchura de datos,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,202126,Cambio de escala,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,002121,Frecuencia media,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,202000,Anualr cambio de escala,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,201000,Anular cambio de anchura de datos,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,115000,Repetición diferida de 15 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031002,Factor ampliado de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007007,Altura (véase la nota 15),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301021,Latitud/longitud (gran exactitud),= 2 promediado en el tiempo,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015073,Retrodispersión atenuada,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015064,Incertidumbre en la retrodispersión atenuada,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015074,Coeficiente de retrodispersión de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015066,Incertidumbre en el coeficiente de retrodispersión de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015075,Coeficiente de extinción de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015068,Incertidumbre en el coeficiente de extinción de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015076,Ratio lidar partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015077,Incertidumbre en el ratio lidar,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015078,Ratio de despolarización de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015072,Incertidumbre en el ratio de despolarización de las partículas,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,033002,Información sobre la calidad (véase la nota 19),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,010071,Resolución vertical,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,027079,Anchura horizontal del volumen de muestra,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309030,(Datos de vuelo de la sonda de ozono) (Véase la nota 1),,015004,Factor de corrección de sondeo del ozono (CF),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015005,p del ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,104000,Repetición diferida de 4 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,004015,Incremento de tiempo,"Desde la hora de lanzamiento, si fuera necesario, en minutos",,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008006,Significación del sondeo vertical del ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007004,Presión,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015003,Presión parcial del ozono medido (sondeo),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309031,(Datos de vuelo de la sonda de ozono),,015004,Factor de corrección de sondeo del ozono (CF),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015005,p del ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,104000,Repetición diferida de 4 descriptores,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,031001,Factor de repetición diferida del descriptor,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,004025,Período o desplazamiento de tiempo,Desde la hora de lanzamiento en minutos,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,008006,Significación del sondeo vertical del ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,007004,Presión,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,015003,Presión parcial del ozono medido (sondeo),,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309040,(Sondeo del ozono sin un espectrofotómetro situado en tierra) (Véase la nota 2),,301075,Identificación del sondeo,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301076,Instrumento de sondeo para medir el ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,309030,Datos de vuelo de la sonda de ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309041,(Sondeo del ozono junto con mediciones procedentes de un espectrofotómetro Brewer situado en tierra; el ozono total obtenido con el instrumento Brewer constituye un solo valor (Véase la nota 2),,307041,"Medición del total de ozono con un espectrofotómetro Brewer situado en tierra, obtenida mediante una sola observación",Descripción de la parte situada en tierra,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301075,Identificación del sondeo,Identificación de la parte de sondeo del ozono,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301076,Instrumento de sondeo para medir el ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,309030,Datos de vuelo de la sonda de ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),309042,(Sondeo del ozono junto con mediciones procedentes de un espectrofotómetro Brewer situado en tierra; el ozono total obtenido con el instrumento Brewer constituye un valor promedio) (Véase la nota 2),,307042,"Medición del ozono total con un espectrofotó- metro Brewer situado en tierra, obtenida mediante observaciones promediadas",Descripción de la parte situada en tierra,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301075,Identificación del sondeo,Identificación de la parte de sondeo del ozono,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,301076,Instrumento de sondeo para medir el ozono,,,,Operational
09,Secuencias de los sondeos verticales (datos convencionales),,,,309030,Datos de vuelo de la sonda de ozono,,,,Operational
